AppID,AppDescription,AppPermission
com.microsoft.azure,"The Microsoft Azure app helps you keep track of your resources while on-the-go:
- Stay connected to the cloud and check status and critical metrics anytime, anywhere
- Stay informed with notifications and alerts about important health issues 
- Stay in control of your resources and take corrective actions, like starting and stopping VMs and web apps


--------------------

Microsoft collects data to operate effectively and provide you with the best experiences in our products. This mobile application may collect personal information, for example, the email address used to log in. We do not share this personal information with third-parties without your consent. We do not use your information for marketing purposes.

If you do not agree with Microsoft collecting this data, please do not log into the application and delete it from your device.","view network connections,full network access,prevent device from sleeping"
com.microsoft.ddportoandroid,"Share your photos with AI projects and get paid.

Trove is a new marketplace for the fair exchange of data, where you can share photos which help AI projects training computers to learn what they contain.

HOW DOES IT WORK? Find projects you like, send your photos and get paid if your photos are useful to a project.

IS THIS SAFE? We do not resell photos, only work with trusted partners and help you license your photos with your full control.

WHAT DO I GET? You'll get paid for each photo that is useful in an AI project. You'll need to connect a PayPal account to get paid.","read the contents of your USB storage,modify or delete the contents of your USB storage,read the contents of your USB storage,modify or delete the contents of your USB storage,take pictures and videos,view Wi-Fi connections,view network connections,full network access,run at startup,control vibration,prevent device from sleeping"
com.microsoft.bing.wallpapers,"Bing Wallpapers features a collection of beautiful images featured on the Bing homepage over the last 10 years. Browse images, learn where they're from, and set them as your mobile wallpaper.

Each image tells a story
Discover details on what makes each image special, including info on the location, photographer, and why we featured it.  
Browse what you like
Leverage the filter to choose the kind of color, category, and locations you want to see. Stick with a simple solid-colored background when the mood suits. 
New images every day
Just like the Bing homepage, our app is updated daily. 
Get automatic updates
Set your wallpaper to automatically update and every morning you'll get a brand new image. 
Powerful Bing image search
Leverage Bing search to find specific wallpaper images for your device. 
Supports landscape mode
The app supports both portrait and landscape mode.","read the contents of your USB storage,modify or delete the contents of your USB storage,read the contents of your USB storage,modify or delete the contents of your USB storage,view Wi-Fi connections,view network connections,full network access,set wallpaper"
com.microsoft.tunnel,"Microsoft Tunnel helps you gain access to apps and data on your company’s internal network on the go.  With this solution, your company can ensure that devices you use to access work resources are always secure and compliant with their policies. This app requires your organization to have a subscription to Microsoft Intune, your work account is set up with Azure Active Directory, and your device must be MDM-enrolled with Intune. Microsoft Intune helps you get productive at work quickly on your devices while allowing your company to manage access to corporate apps, data, and resources. 

A note about Intune: every organization has different access requirements and will use Intune in ways that they determine will best manage their information. Some functionalities might be unavailable in certain countries. If you have questions about how this app is being used within your organization, your company’s IT administrator should have those answers for you. Microsoft, your network provider, and your device’s manufacturer do not know how Intune will be used by your organization.","run at startup,view network connections,full network access,prevent device from sleeping"
com.microsoft.xcloud,"Play Xbox games on your Android phone or tablet with the Xbox Game Streaming app. Stream over Wi-Fi or your cellular network. Enjoy console-quality games like Gears 5 and Sea of Thieves directly from the cloud with Project xCloud (Preview). Or, stream Xbox One games installed on your console with the Xbox Console Streaming (Preview). 
Your feedback in this test will help shape the future of game streaming with Xbox. 
Use an Xbox Wireless Controller with Bluetooth; optionally, clip it to your phone (clip sold separately). 
Both Previews require this Xbox Game Streaming app, a supported Android phone or tablet (mobile data charges may apply), supported controller with Bluetooth, a Microsoft Account with Xbox profile, and high speed internet (ISP fees may apply). 
Project xCloud (Preview): Project xCloud (Preview) is invite only. Initially a limited number of games will be available, with more to come over time. Access to games in Project xCloud (Preview) ends when the Preview ends. For system requirements and to sign up for a chance to join the Preview see xbox.com/gamestreaming. Invites may be sent out up to several months after registration. Registering does not guarantee you entrance in the Preview. 
Xbox Console Streaming (Preview): Xbox Console Streaming (Preview) initially available to Xbox Insiders only in limited markets; availability will expand over time. Includes participating Xbox One games. Preview requires Xbox One console turned on or in Instant-on mode. Online multiplayer and some games require Xbox Live Gold, membership sold separately. Learn more about the Preview and system requirements at xbox.com/gamestreaming. 
Microsoft Privacy Statement: https://privacy.microsoft.com/en-US/privacystatement  
•	Stream Xbox games to your Android phone or tablet—no waiting for downloads* 
•	Enjoy console-quality games like Gears 5 and Sea of Thieves directly from the cloud with Project xCloud (Preview) 
•	Stream Xbox One games installed on your console with Xbox Console Streaming (Preview) 
•	Play over Wi-Fi or your cellular network 
•	Use an Xbox Wireless Controller with Bluetooth; optionally, clip it to your phone (clip sold separately) 
•	Project xCloud (Preview) is a first look at game streaming with Xbox, and we anticipate a high demand for a limited number of spots.","take pictures and videos,read phone status and identity,view Wi-Fi connections,read the contents of your USB storage,modify or delete the contents of your USB storage,record audio,read phone status and identity,precise location (GPS and network-based),read the contents of your USB storage,modify or delete the contents of your USB storage,change network connectivity,run at startup,view network connections,prevent device from sleeping,control vibration,full network access,access Bluetooth settings,modify system settings,connect and disconnect from Wi-Fi"
com.microsoft.dynamics.nav,"With Microsoft Dynamics NAV for Android tablet and Android phone, you get the familiar Dynamics NAV experience in a fresh and modern interface designed for mobile devices.

Microsoft Dynamics NAV is a global business solution that provides small and midsize businesses greater control over their financials and can simplify their supply chain, manufacturing, and operations. It's quick to implement and easy to use, with the power to support your growth ambition.

Make smart decisions based on the latest business data and get real work done after hours, at home or on the go with Microsoft Dynamics NAV for Android tablet and Android phone. This is the perfect companion for service engineers, sales field organizations, executives, decision makers, or anyone in your organization who wants access to Dynamics NAV from a touch-enabled mobile device. Get visibility into every angle of your business in one of the many graphs available on your Home screen in Dynamics NAV. Tap to drill into details about your customers, vendors, inventory, or any other data. Quickly create invoices and quotes, and email them with just a few taps.
 
On tablets, requires access to Microsoft Dynamics NAV 2015 or later.
On phones, requires access to Microsoft Dynamics NAV 2016 or later.
Requires Android 4.4.3 or later. 
NOTIFICATION: With the release of Android 7, we will be discontinuing support for Android 4 in an upcoming update during early 2017.


Features
•	Manage your finances, customers, vendors, inventory, or other Microsoft Dynamics NAV data that you have access to.
•	Approve or send documents for approval.
•	Get an overview of your business in the Home screen.
•	Tap and swipe to get to your data and drill down into details.
•	Use your device camera to upload pictures to Dynamics NAV.
•	Sign in with your Office 365 account, or your preferred Dynamics NAV credentials.
•	Export data to Microsoft Excel to share and collaborate with colleagues.

By installing or accessing this app, you accept the  Terms of Use

© 2017 Microsoft. All rights reserved.","find accounts on the device,add or remove accounts,find accounts on the device,read your contacts,modify your contacts,approximate location (network-based),precise location (GPS and network-based),read phone status and identity,read the contents of your USB storage,modify or delete the contents of your USB storage,read the contents of your USB storage,modify or delete the contents of your USB storage,take pictures and videos,read phone status and identity,view network connections,full network access,use accounts on the device"
com.microsoft.amp.apps.bingweather,"Best way to plan your day 

Get the latest weather conditions, whether you're hitting the slopes, the beach or simply checking the forecast for your commute. See accurate hourly, 5-day, and 10-day forecasts for wherever you're going or whatever you’re doing.

DETAILED CONDITIONS
Quickly access the day drill down, hourly, daily, and 10-day forecasts, and historical weather averages. Check wind, visibility, humidity, barometer, dew point, and chance of precipitation. See sunrise, sunset, moon phase, and UV index.

INTERACTIVE MAPS
Go deep in detail with temperature, radar observation, radar forecast, precipitation, cloud and satellite maps.

MULTIPLE CITIES
Track current weather in all the locations you care about most. Add multiple cities to your favorites for quick access. Sign in to save your preferences.

SEVERE WEATHER ALERTS
Stay informed with timely notifications to help you prepare for severe weather.

AVAILABLE ANYWHERE
Automatically sync your favorite cities across MSN Weather on the web and your mobile apps for quick access to the places you care about.

Some features may not be available in all markets.

Terms of Use: http://windows.microsoft.com/en-us/windows/microsoft-services-agreement","read the contents of your USB storage,modify or delete the contents of your USB storage,view Wi-Fi connections,approximate location (network-based),precise location (GPS and network-based),add or remove accounts,find accounts on the device,read the contents of your USB storage,modify or delete the contents of your USB storage,read sensitive log data,find accounts on the device,read phone status and identity,read phone status and identity,view network connections,full network access,draw over other apps,create accounts and set passwords,control vibration,use accounts on the device"
com.microsoft.crm.crmtablet,"Microsoft Dynamics 365 is the essential business solution for busy professionals who need to engage with customers while staying productive at work and on the go.  Arrive prepared for every appointment and update notes, tasks, and attachments – along with relevant service and sales records – while the details are still fresh. 

Dynamics 365 provides salespeople, agents, and supervisors with the best tools for managing their data, and updating records and status both online and offline. A seamless set up experience enables you to configure the app once and deploy it everywhere – on mobile, desktop, or tablet.  

Features 
·	New look and feel with compact layouts and stacked elements, optimized to give essential info at a glance
·	All-new Workspace, a personalized action hub to help you get to common tasks, suggestions and records quickly
·	Enhanced note taking experience with seamless access to camera and other device capabilities
·	Offline access with synchronization, so you can be productive on the go
·	Access your activities, accounts, contacts, and leads from an easy-to-use home page 
·	Guided contextual business process 
·	Track progress for key performance indicators visually with charts 
·	Access your personalized views of lists and grids so that you see the data most important to you 


What’s new 
•	Stacked elements – more efficient view of your dashboards and records
•	Workspace, a personalized action hub
•	Access to camera, photos, video & audio recording, barcode scanner, and more
•	Improved user interface

License Terms","take pictures and videos,find accounts on the device,add or remove accounts,view Wi-Fi connections,read the contents of your USB storage,modify or delete the contents of your USB storage,find accounts on the device,approximate location (network-based),precise location (GPS and network-based),read the contents of your USB storage,modify or delete the contents of your USB storage,use accounts on the device,view network connections,create accounts and set passwords,full network access,prevent device from sleeping,Google Play license check"
com.adobe.reader,"Do you need to work with documents on the go? Get the Adobe Acrobat Reader mobile app, the world’s most trusted PDF viewer, with more than 635 million installs. Store your files online and read PDF files anywhere with this leading, free PDF reader and file manager. You can also view, share, annotate, and add e-signatures to PDF documents.

Subscribe to Adobe Acrobat if you need a PDF editor to edit text and images, a PDF converter to export to and from PDF, or more advanced features to create PDFs, combine PDF documents, organize PDFs, and more.

VIEW AND PRINT PDFs
• Open and view PDFs with the free Adobe PDF viewer app.
• Choose Single Page or Continuous scroll mode. 
• Help save battery with dark mode.
• Print documents directly from your device.

READ PDFs MORE EASILY
• Get the best PDF reading experience with Liquid Mode. 
• Content in your PDF document reflows to fit your screen.
• Use the Liquid Mode outline for quick navigation. 
• Search to find text fast in your PDF documents. 

SHARE PDFs AND COLLABORATE
• Share files for commenting or viewing.
• Collect comments from multiple people in one file online.
• Speed document reviews by responding to each other’s comments.
• Receive activity notifications for files you’ve shared.

ANNOTATE PDFs
• Add PDF notes and comments, including sticky notes and highlights.
• Write on PDF documents by adding text or drawings. 
• Share a file with others to collect all comments in one place. 

EDIT PDFs
• Subscribe to edit text and images directly in your PDF.
• Fix a typo or add a paragraph with the paid PDF editor feature. 
• Add, delete, or rotate an image with your upgraded Acrobat PDF app.

FILL AND SIGN FORMS
• Easily fill in PDF forms with the form filler feature.
• E-sign documents using your finger or stylus. 

STORE AND MANAGE FILES
• Sign in to your free account to store and access files across devices.
• Access all your files by linking online storage accounts, like Microsoft OneDrive, Dropbox, or Google Drive. 
• Star files to quickly open your most important or favorite documents. 

CONNECT TO GOOGLE DRIVE
• Connect your Google Drive account to access PDFs and other files with ease.
• View, share, and star Google Drive files directly in Acrobat Reader.
• Create, edit, combine, compress, and export Google Drive files with a subscription.

WORK WITH SCANNED DOCUMENTS
• Access scanned PDFs that you’ve captured using the free Adobe Scan app. 
• Open your scans in Adobe Acrobat Reader to fill, sign, comment, and share. 

IN-APP PURCHASE
Subscribe for even more PDF power. Subscriptions work across mobile and web. 
• Edit text and images right in your PDF document (mobile only).
• Combine files into one PDF file and organize pages. 
• Create PDF files from documents or images. 
• Export PDFs to Microsoft Word, Excel, or PowerPoint.
• Compress PDF files to reduce file size.
• Protect PDF documents by adding passwords.

The Acrobat Reader mobile app is designed to work with customers who have Enterprise Mobility Management (EMM) enabled. 

Terms & Conditions: Your use of this application is governed by the Adobe General Terms of Use http://www.adobe.com/go/terms_en and the Adobe Privacy Policy http://www.adobe.com/go/privacy_policy_en. 

Do Not Sell My Personal Information: https://www.adobe.com/privacy/ca-rights.html

The Adobe Acrobat Reader PDF creator and document editor app puts your office in your pocket. View, annotate, fill, sign, and share PDF files with the free Adobe PDF reader. Convert JPG files to PDF format, create and sign fillable PDF forms, and add your e-signature to shared documents. Working with PDF documents has never been so easy.","take pictures and videos,find accounts on the device,add or remove accounts,view Wi-Fi connections,read the contents of your USB storage,modify or delete the contents of your USB storage,find accounts on the device,read your contacts,read the contents of your USB storage,modify or delete the contents of your USB storage,run at startup,view network connections,prevent device from sleeping,use accounts on the device,control vibration,create accounts and set passwords,full network access"
com.adobe.psmobile,"PHOTO FUN FOR EVERYONE
Tap into your creativity on the go with Photoshop Express–a fun, fast, and easy picture editor for one-touch transformations and photo edits–used by millions of creative individuals. Make pro-looking images with an easy-to-use digital studio on your mobile device.

Photoshop Express delivers a full spectrum of tools and effects at your fingertips. Personalize your experiences with sticker makers, enhance color gradients and imagery, create pic collages, generate memes, make quick fixes and heighten your share-worthy moments.

PERSPECTIVE CORRECTION 
Instantly fix crooked images and correct distorted camera angles. 

REMOVE NOISE
Smooth graininess, reduce color noise, and sharpen details to make your photos look their best.

APPLY BLUR
Use radial blur to blend out backgrounds and shift focus to specific subjects or full blur to create movement.

PERSONALIZE WITH STYLE
Customize images with the sticker maker, create memes and captions, style your text with a wide array of fonts and layouts, add borders and frames, and stamp creations with custom watermarks.

CHOOSE FROM HUNDREDS OF LOOKS, EFFECTS AND FILTERS FOR PICTURES
Dehaze pictures to remove fog in a scene, apply dramatic filters for pictures, and easily slide to adjust color temperature, vibrance and other color effects.

ASSEMBLE STUNNING PIC COLLAGES
Create professional-quality compilations by adding ready-to-use photo grid layouts and modifying borders and colors.

SPOT HEALING
Easily reduce blemishes and spots from selfies and portraits.

QUICK FIXES
Automatically adjust contrast, exposure and more with one-touch adjustments; easily crop, straighten, rotate for eye-catching layouts, and magically remove red-eye and pet-eye from your favorite moments.

QUALITY PHOTO IMPORT AND SHARING
Upload images from multiple sources and formats (including raw and TIFF), posting your favorites directly to Facebook, Instagram, Twitter, Flickr and other social platforms or share them in email, WhatsApp, Facebook Messenger, Telegram, Signal, and Line to inspire others.

Make photo magic happen with the Photoshop Express picture editor from Adobe - proud makers of the Photoshop family. Create fun, shareable memes, personalized pic collages and stickers.  

Adobe Terms of Use:
You must be 13 or older and agree to Adobe’s terms and privacy policy.
http://www.adobe.com/go/terms_linkfree
http://www.adobe.com/go/privacy_policy_linkfree

Do not sell my information: https://www.adobe.com/privacy/ca-rights.html","read the contents of your USB storage,modify or delete the contents of your USB storage,view Wi-Fi connections,find accounts on the device,add or remove accounts,find accounts on the device,read the contents of your USB storage,modify or delete the contents of your USB storage,view network connections,full network access,prevent device from sleeping,set wallpaper,run at startup,use accounts on the device"
com.adobe.scan.android,"Turn your device into a powerful, portable document scanner, complete with OCR text recognition capabilities, with the free-to-use Adobe Scan app.

Use the Adobe Scan mobile document scanner to turn anything — receipts, notes, documents, photos, business cards, whiteboards — into an Adobe PDF or JPEG file with content you can reuse from each PDF and photo scan.

With the free mobile scanner app, you can make anything scannable. Use the quick PDF scanner to create a photo or PDF scan. Scan and go right back to other important things.

CAPTURE DOCS, BOOKS, TAX RECEIPTS, AND MORE
Scan anything with precision with this mobile PDF scanner app. Advanced image technology automatically detects your documents for borders, sharpens scanned content, and recognizes text (OCR). 

ENHANCE SCANS WITH ADOBE'S SCANNING AND EDITING APP
Touch up photo scans and documents from your camera roll. Whether it’s a PDF or photo, you can preview, reorder, crop, rotate and adjust color.

REUSE SCANS WITH OCR
Turn your photo scan into a high-quality Adobe PDF document that unlocks content through automated text recognition (OCR). You can reuse content after scanning PDF documents thanks to OCR. Use it as a book scanner to quickly digitize bulk pages.

Need a business card scanner? The Adobe Scan photo scanner is so easy and powerful to use, you’ll say, “This is the best free PDF scanner for me.”

SCAN ANYTHING, ANYWHERE, ANYTIME
Capture forms, tax receipts, notes, and business cards with this mobile scanner. The Adobe Scan scanning app can be used as a library book scanner or business receipt scanner and even lets you scan multi-page documents and save with a single tap.

RECYCLE CONTENT
The Adobe Scan to PDF scanner makes any content scannable and reusable. Free, built-in optical character recognition (OCR) lets you reuse scanned content by creating a high-quality PDF you can work with in the free Adobe Acrobat Reader app. You can even turn Adobe Scan into a tax receipt scanner to highlight expenses with ease.

CLEANUP YOUR SCANS
Remove and edit imperfections, erase stains, marks, creases, even handwriting.

QUICKLY FIND DOCUMENTS IN PHOTO LIBRARY
This powerful scanning app automatically finds documents and receipts in your photos and turns them into PDF scans, so you don't have to. Automatic OCR turns text into content you can edit, resize, and use in other documents. Do you have lots of expenses? The business receipt scanner will help collate all of your expenses together.

SAVE BUSINESS CARDS TO CONTACTS 
Scanning business cards turns Adobe Scan into a fast business card scanner and reader. Contact information will be automatically extracted while using the business card scanner, so you can quickly add to your contacts.

GET MORE DONE ON THE GO
Save each PDF scan to Adobe Document Cloud for instant access and sharing. Even lengthy legal documents become manageable and scannable with the Adobe Scan scanning app, which lets you search, select, and copy text. You can also open a PDF scan in Acrobat Reader to highlight key sections and add comments to your documents. 

GET CONNECTED 
Adobe Scan connects you to the world’s best document services that let you do even more with your PDFs. Edit PDF and photo scans, convert to Microsoft Office, fill and sign, and send for tracked signatures. 

Terms & Conditions: Your use of this application is governed by the Adobe General Terms of Use 
http://www.adobe.com/go/terms_en and the Adobe Privacy Policy http://www.adobe.com/go/privacy_policy_en

Do Not Sell My Information: https://www.adobe.com/privacy/ca-rights.html

Download the best free mobile scanner to convert photos and documents into PDF and JPEG files wherever you are. With OCR technology, you can easily digitize books, business cards, and business receipts and access them via the Adobe Document Cloud. Scan photos to high-quality PDFs or JPEGs and share easier than ever before.","take pictures and videos,read the contents of your USB storage,modify or delete the contents of your USB storage,view Wi-Fi connections,read the contents of your USB storage,modify or delete the contents of your USB storage,find accounts on the device,add or remove accounts,find accounts on the device,modify your contacts,use accounts on the device,view network connections,create accounts and set passwords,full network access,prevent device from sleeping"
com.adobe.lrmobile,"Adobe Photoshop Lightroom is a free, powerful photo editor and camera app that empowers your photography, helping you capture and edit stunning images.

Easy image editing tools like sliders and filters for pictures simplify photo editing. Retouch full-resolution photos, apply photo filters, or start photo editing wherever you are.

EDIT PHOTOS ANYWHERE
Transform raw photos with one of the world’s most intuitive photo editing apps. Tap and drag sliders to improve light and color, apply photo filters for pictures, and more. Breathe life into your photo editing with leading photography tools.

Retouch light and color to make photos pop. Easy sliders let you control photo properties from your phone screen.

Crop and Rotate tools find the right size and aspect ratio to best show off your camera work. Create clean shots with straight lines by adjusting the perspective with powerful upright, guided upright, and Geometry sliders. 

Experiment and compare different photo versions without losing the original and pick your favorite look.

Access all your presets anywhere. Image edits on one device are automatically applied everywhere else.

EDIT THE FINE DETAILS
Finesse details with the advanced picture editor. Control images with selective adjustments. Remove almost anything with a touch of the Healing Brush. Local Hue Adjustments as part of selective edits let you alter hue and saturation with precision and elevate your photos. Have more control with advanced color grading and achieve stunning effects. Import your own graphical watermarks and apply your personal touch.

Easy, interactive tutorials from fellow photographers teach you to use the photo editor to its potential.

LIGHTROOM PRESETS SIMPLIFY PHOTO EDITING:
Achieve professional photo editing faster with presets - filters for pictures with unlimited customization options. Presets make each step of photo editing visible so you can learn easily. 
Combine presets to recreate your favorite photo effects perfectly every time with one click.

PRO-LEVEL CAMERA
Unique phone camera controls unlock your photography potential. Choose exposure, timer, instant presets, raw and more. Enjoy more control over your photography with capture modes like Professional and HDR.

SMART PHOTO ORGANIZATION
Adobe Sensei harnesses the power of AI to tag and organize photos based on the objects or people that are in them. A quick search for “mountains” or “Maria” will display all the relevant photos. Use handy organizational tools like ratings and flags to mark and group your favorite photos, and see suggestions for the best photos across all your albums.

ADVANCED PHOTO SHARING
Group Albums let you invite others and collect everyone’s photos in one place. Share your creative process with users in the Discover section so they can see how you got from start to finish. Lightroom galleries showcase your photos online. Photo edits sync seamlessly so any changes you make are always up-to-date. Get inspiration from other creatives in the Lightroom Community and see personalized content in your feed.

Follow your favorite contributors and get inspiration for your work.

EASY ADOBE CREATIVE CLOUD STORAGE:
The Lightroom image editor is the best cloud-based service for photography lovers.
Retouch full-resolution shots and have originals and edits backed up to the cloud, ready to access anywhere. Searchable keywords are automatically applied to help you sort photos without tagging.

*Full raw HDR capture mode is currently supported on devices that contain advanced processing and memory capabilities including but not limited to devices such as - Samsung S7, S7 Edge, S8, S8+, Note 8, Google Pixel, Pixel XL, Pixel 2, Pixel 2 XL, Pixel 3, Pixel 3 XL, and OnePlus 5.

Fine Print
You must be 13 or older and agree to Adobe’s terms and privacy policy:
http://www.adobe.com/go/terms_linkfree
http://www.adobe.com/go/privacy_policy_linkfree
Do Not Sell My Personal Information: https://www.adobe.com/privacy/ca-rights.html","view Wi-Fi connections,read the contents of your USB storage,modify or delete the contents of your USB storage,read phone status and identity,read the contents of your USB storage,modify or delete the contents of your USB storage,read phone status and identity,take pictures and videos,precise location (GPS and network-based),view network connections,full network access,prevent device from sleeping,control vibration,run at startup"
com.adobe.spark.post,"Adobe Spark Post is the fun, fast and easy way to create stunning graphics for any occasion — no design skills necessary! 

Get started in seconds with professionally-designed templates you can tweak to make your own with just a few taps. Pick your images, add text on photos, and apply Design Filters to instantly create stunning, thumb-stopping graphics. Explore completely new layouts, color palettes, typography styles or filters in a single tap. Promote your work and your brand online and make flyers, ads, collages and invitations for free. Easily share your designs via your favorite platforms to wow your followers. Add flair to social media posts and upgrade your Instagram stories with video.

WHY YOU’LL LOVE SPARK POST:
 
STUNNING GRAPHIC DESIGNS IN SECONDS
◆ Animated Video Posts — One tap to create eye-catching animated posts and share them as videos on your Instagram stories
◆ Design Filters — Turn your text and photos into professional-looking graphics in one tap
◆ Auto Resize — Instantly resize your design to perfectly fit each social platform
◆ Auto Recolor — Tap to change the color palette of your design for a new feel
◆ Magic Text — Apply beautiful typography to make your text pop! Resize the text and watch the magic happen on the fly!
◆ Text Effects — Enhance your creativity with shadow, outline and cut-out effects. Use them individually or combine them to create awesome text styles
◆ Magic Layout —Place text on photos. Combine your photos and text with ease for dynamic layouts
◆ Text Cutouts — Reveal the background image through your text with a single tap
 
NEW BETA FEATURE:  REMOVE BACKGROUND
◆Automatically remove your image background in one tap
◆Background Eraser — One click to erase and replace your background with anything
◆ Quick Makeover — Replace background images with solid colors quickly and make image cutouts

INSPIRATION EVERYWHERE
◆ Remix Feed of Fresh Designs — Get started in seconds with thousands of impactful, professionally-designed templates
◆ Hand-Picked Fonts & Shapes — Curated by graphic designers to fit every occasion
◆ Millions of Free Photos — Access over a million high-quality stock photos for free directly in the app

SHARE WITH IMPACT
◆ Sync Everywhere — Everything is backed up to the cloud so you can start your design on your phone, tablet or computer and continue on another device without missing a beat
◆ Instant Sharing — Save your designs for later or share them directly to Instagram, Facebook, or any other social platforms

BRAND YOUR DESIGNS
Available with your Creative Cloud subscription or purchase @ https://adobe.ly/2ISYI5U
◆ Add Your Brand Ingredients — logos, colours, and custom fonts — to make your designs uniquely yours
◆ Brandify — Instantly apply your branding to any projects in one tap

WHAT PEOPLE ARE MAKING:
• Instagram & Snapchat stories
• Photo collages
• Social posts for Instagram, Facebook, Twitter, Pinterest
• Inspirational quotes
• Posters & flyers
• Invitations & announcements
• Memes
• Event headers
• Business graphics
• Slides & presentations
• Facebook & Instagram ads
• Profile covers
• Blog headers & blog post banners
• Party invites & e-vites
• YouTube thumbnails
• And more

Are we missing any features? Submit a request here: http://bit.ly/postandroiduv

GOT QUESTIONS? Hit us up!
• Instagram/Facebook/Twitter: @AdobeSpark
• Email: hellopost@adobe.com

Tag your awesome Post creations with #AdobeSpark for a chance to be featured on our Instagram!

Adobe Spark Post is the ultimate design app for solopreneurs, small business owners and anyone who wants to create ads, flyers, collages, invitations and more for free. No more blank slate anxiety! Layouts let you get started instantly. Our templates are ideal for sharing your ideas to Instagram Stories and across your social media. Powered by Adobe Sensei, our AI intelligently resizes designs so they are picture perfect for every platform.","read the contents of your USB storage,modify or delete the contents of your USB storage,view Wi-Fi connections,read the contents of your USB storage,modify or delete the contents of your USB storage,view network connections,full network access,prevent device from sleeping"
com.adobe.creativeapps.gather,"Adobe Capture turns your Android phone/tablet into a creation machine. 
 
Imagine looking through your camera to see patterns, vectors, and even fonts. Now imagine turning those visions into design materials to immediately use in Adobe Photoshop, Adobe Illustrator, Adobe Premiere Pro, Adobe Fresco, and more. The power to transform the world around you into creative assets to build your projects is in the palm of your hands today.
 
Vectorize on the Go
Create vectors instantly with Shapes. Turn images into smooth, detailed, scalable vectors with 1-32 colors, for use in logos, illustration, animation, and more.  Point and shoot at your drawing or upload a photo and watch it magically transform into clean, crisp lines.
 
Identify Typography
Find your perfect font using Adobe Capture. Take a photo of the type you like (in a magazine, on a label, a sign, anywhere!) and watch a list of similar Adobe Fonts magically appear.
 
Create Color Themes and Gradients
Designers, rejoice! Looking for customized color palettes? Find an inspiring gradient?  Aim your camera at the scene that has the colors you want and capture them to use in your artwork. 
 
Build Beautiful Digital Brushes
Can’t find the right brush to paint? Take a photo or use an image to create digital brushes that match your creative vision. Use your brushes in Photoshop, Illustrator, or Fresco for rich painterly effects. 
 
Craft Intricate Patterns
Capture inspiring images and generate patterns with Capture preset geometrics. Easily create beautiful, colorful patterns that fit with your creative projects by using your vector shapes with our precision pattern builder.
 
Generate 3D Textures
Generate realistic PBR materials for use in 3D design straight from the camera. Modify your materials for even more texture or blend the edges for seamless repeat tiling on your 3D objects. 
 
Capture Light and Color 
Collect light and hue to turn into beautiful color grading profiles for your images and videos with Looks. Record the magic of a sunset and transfer that feel to use in your photos and video projects. 
 
Seamlessly Sync Creative Elements
All your assets save to Adobe Creative Cloud libraries. Instantly access your digital elements from your Creative Cloud account in all compatible applications.

MediaPost Appy award winner 2016!
 
Compatible Adobe Apps and Programs for Creative Assets
Photoshop, Adobe Fresco, Photoshop Sketch, Premiere Pro, Illustrator, Illustrator Draw, InDesign, Dimension, After Effects, Dreamweaver, Animate, and Muse
 
2GB FILE STORAGE
The free, basic Creative Cloud membership includes 2GB of complimentary storage for file syncing and sharing.
 
Adobe Terms of Use: https://www.adobe.com/legal/terms-linkfree.html
Adobe Privacy Policy: https://www.adobe.com/privacy/policy-linkfree.html","view Wi-Fi connections,find accounts on the device,read the contents of your USB storage,modify or delete the contents of your USB storage,find accounts on the device,add or remove accounts,take pictures and videos,read the contents of your USB storage,modify or delete the contents of your USB storage,run at startup,view network connections,reorder running apps,prevent device from sleeping,use accounts on the device,create accounts and set passwords,full network access"
com.adobe.fas,"The free Adobe Fill & Sign app streamlines the paperwork process and enhances productivity with contracts, business documents, and more. 

The app lets you fill, sign, and send any form fast and reliably. You can even snap a picture of a paper form and fill it in on your phone or tablet, then e-sign and send. It’s that easy: no physical document, no printing or faxing needed.

HOW IT WORKS:

• FILL. The Adobe Fill & Sign app allows you to scan paper forms with your camera or open a file straight from your email. Simply tap to enter text or checkmarks in form fields. The app’s custom autofill entries let you fill forms even faster.

• SIGN. With the document signer, easily create your signature with your finger or a stylus, then apply it or your initials directly to the form.

• SEND. Save your forms, contracts, and business documents easily, and send to others immediately via email.

With the sleekest pdf editor and signature app out there it’s that easy.

WHAT CAN ADOBE FILL & SIGN DO FOR YOU?

• GET IT DONE NOW. Adobe Fill & Sign is an intuitive, easy-to-use platform suited to every situation. As long as you have an internet connection, the app allows you to sign documents, anytime, anywhere.

• GO GREEN. Our document signing and editing app allows you to go truly paperless. With Adobe Fill & Sign, send forms by email and avoid wasting paper.

• STAY ORGANIZED. No more messy paperwork with Fill & Sign. The app allows you to store your forms after signing and sending them. With your documents all in one place, simply access the app to consult your forms at a later date.

• GET IT DONE NOW. Adobe Fill & Sign is an intuitive, easy-to-use platform suited to every situation. As long as you have an internet connection, the app allows you to handle any forms, anytime, anywhere.

Terms & Conditions: Your use of this application is governed by the Adobe General Terms of Use 
http://www.adobe.com/go/terms_en and the Adobe Privacy Policy http://www.adobe.com/go/privacy_policy_en

Do Not Sell My Personal Information: https://www.adobe.com/privacy/ca-rights.html","add or remove accounts,read the contents of your USB storage,modify or delete the contents of your USB storage,read the contents of your USB storage,modify or delete the contents of your USB storage,take pictures and videos,view Wi-Fi connections,view network connections,create accounts and set passwords,full network access,use accounts on the device,prevent device from sleeping"
